predicted,actual
30.126814,31
53.0434,60
57.654003,66
17.10804,0
3.7765636,0
40.06152,46
12.552735,0
1.8314198,0
39.39429,43
43.74102,53
35.732487,39
51.417458,61
44.628857,58
28.582561,30
9.479189,0
33.647358,35
52.55397,48
66.90405,74
61.677723,69
4.846002,0
8.106207,1
49.083584,56
71.00147,84
45.320118,48
38.46553,47
59.725014,69
51.600876,59
12.294918,0
51.79637,50
17.083845,0
55.0008,57
27.790081,23
45.76845,48
42.01766,45
66.86331,69
40.52314,44
64.93904,70
39.551018,43
6.7874384,0
49.689705,46
59.573666,61
41.969097,49
41.16831,45
5.4269757,0
53.02312,57
18.669273,12
48.080875,53
46.39738,59
34.406197,39
6.055959,0
25.356905,9
54.21684,57
55.504475,74
39.88625,50
16.258127,0
17.41138,0
9.157708,0
61.481922,71
52.743286,54
57.34742,71
62.061413,64
12.931935,0
49.03586,51
15.238753,0
63.618298,64
29.697754,31
27.191359,23
16.727903,8
16.751364,0
52.37967,61
8.693577,3
59.468063,63
17.066856,0
4.569136,0
36.492306,38
66.27265,77
7.980925,0
53.023552,71
15.223764,14
24.94502,25
27.365953,20
63.75752,72
14.433089,0
67.314835,77
10.496489,3
6.7186556,0
77.80265,81
42.95174,61
52.26319,67
47.55139,54
53.788364,71
18.031305,0
33.44589,33
17.24367,3
63.314358,75
45.522465,52
3.1346712,0
11.036236,0
28.786259,14
6.3440356,0
54.775055,59
49.77545,54
64.06515,72
55.93925,65
8.827353,0
12.694469,0
48.656578,55
64.36274,70
24.210266,23
9.159651,2
9.337372,0
14.011026,0
59.621765,69
23.481695,21
18.251226,0
12.838756,0
63.340405,70
33.509712,35
61.8867,68
41.045467,44
66.090004,69
38.47533,49
38.927994,41
10.71752,0
61.224804,74
48.570263,50
58.27029,69
11.021984,0
46.107155,55
33.416553,32
10.272313,0
57.35494,69
11.319844,0
65.45776,69
6.456795,2
63.136868,70
42.322903,49
28.056543,11
6.5293446,0
44.94064,67
26.345015,21
50.835766,57
37.022423,26
55.183758,59
24.511316,22
13.81381,0
10.343782,0
66.03923,76
8.364444,0
4.1209016,0
49.381844,61
6.9186487,0
10.05623,0
13.623404,0
5.293257,0
76.08841,79
9.550015,0
2.8430865,0
10.868292,4
62.981113,71
44.5482,44
45.393787,48
36.448296,48
37.02835,40
41.395775,51
10.069177,0
7.684505,0
51.73245,64
33.063713,34
41.479874,45
62.875195,74
34.93257,41
31.849222,33
51.69019,68
7.817449,0
55.20034,68
13.4567,0
49.83531,63
51.429363,53
29.919508,34
37.70718,24
6.2637253,0
10.536723,7
42.166233,44
33.21468,34
55.702175,65
47.78885,50
55.83258,60
65.015854,74
62.848824,69
28.953835,23
59.691483,73
43.730717,50
11.943431,1
44.48987,54
37.4403,35
45.590397,54
43.051327,47
7.5581083,0
63.9479,72
17.688549,0
9.249814,0
45.387024,50
41.903744,53
14.835988,0
7.3878574,4
61.411533,66
71.483894,84
10.605158,0
7.51607,0
35.27519,32
18.917044,13
55.650173,58
27.031727,30
61.052967,68
50.182312,64
51.611694,60
17.078995,0
44.83689,47
11.221427,5
7.095924,0
9.078867,0
6.3299694,0
14.7178135,0
60.92447,65
23.143322,23
33.807106,35
13.95557,3
67.871666,67
7.244846,0
46.669937,54
26.890287,26
7.7876053,0
57.023514,78
11.996534,0
67.54634,77
22.86769,17
52.608135,49
2.1777925,0
11.417206,0
53.998196,62
47.355965,51
71.483116,76
32.04918,30
49.402782,53
47.413776,54
9.897141,0
50.39017,52
41.945393,46
10.088322,0
18.508404,0
57.63065,67
18.340208,15
43.047657,50
51.63285,57
18.522978,20
48.27352,65
49.323532,60
22.036737,20
20.522223,0
49.15125,61
16.768324,0
9.572843,0
7.8992968,0
7.4760647,0
60.30089,76
18.999155,19
61.503925,66
44.851368,49
6.818363,2
13.155762,0
10.200479,0
29.710447,37
9.169485,0
42.156643,53
41.037743,48
32.41688,40
3.318159,0
40.7497,48
11.424055,0
42.34297,47
7.8418746,3
5.8546443,1
37.02579,39
62.84946,67
43.940132,51
11.425952,1
7.1924586,0
14.119319,0
50.30099,54
0.8387223,0
62.30459,67
30.440035,35
38.168835,36
29.317608,17
5.774904,0
10.840233,0
43.456554,43
30.427973,35
51.33839,53
10.398031,0
66.21503,83
36.99103,36
62.445004,77
10.746847,0
54.063873,67
41.614555,46
43.712868,41
15.803978,0
50.414017,63
41.811584,45
49.63352,53
15.092699,6
10.481353,6
4.926411,0
6.261215,0
26.042732,26
8.092985,5
19.86045,4
13.070281,1
60.180824,58
9.32755,0
69.05369,77
71.2177,75
62.19649,68
51.77828,59
61.047604,66
37.461678,41
7.8796253,0
2.2315104,2
53.75808,58
52.42373,61
48.351677,55
6.085068,2
14.95742,6
5.2970614,0
35.399014,38
47.59166,50
13.524823,4
46.601723,52
15.878865,12
11.365686,8
8.553974,0
42.111294,48
50.38792,58
21.733198,19
2.5607164,0
48.613503,58
44.07085,50
4.9050174,0
59.81139,66
39.935196,42
54.63018,83
77.346375,87
51.2017,57
11.750812,0
46.609505,67
4.855902,0
71.25329,85
13.339787,0
20.149015,11
6.742179,0
47.117916,49
42.401234,45
33.40321,32
71.648125,84
41.381855,50
62.67711,69
15.902256,0
32.806564,26
53.71888,61
18.543148,0
15.444578,3
27.824585,28
10.387779,0
56.518456,70
9.462804,0
51.63054,54
58.678272,71
56.39926,63
12.461509,0
20.692518,20
38.23478,39
46.644848,47
1.3853557,0
59.74999,63
45.328636,45
11.384966,9
10.79333,0
24.536617,29
9.400312,0
6.27195,0
52.202366,66
46.706142,56
44.01086,53
50.010006,52
42.235283,42
52.119965,63
42.883106,47
9.606016,0
7.7616644,4
45.48145,46
14.195824,8
15.68011,11
12.239897,0
15.74408,0
38.818092,36
17.670927,0
37.3179,38
13.848726,0
16.030573,0
18.206142,19
37.234013,34
13.164347,4
44.517765,51
47.357044,55
31.447054,29
47.089222,58
9.000798,0
38.333393,39
13.198664,1
35.818855,37
46.87993,49
35.23387,42
62.220444,70
6.080126,0
25.224468,22
61.98812,68
4.142273,0
50.016228,56
37.763676,45
36.544678,27
9.323105,0
40.167336,45
55.267197,68
27.327251,28
38.001747,45
15.753379,0
67.19411,82
46.35333,58
30.981749,28
61.618526,69
7.853346,0
7.0814347,3
47.54487,54
14.952031,0
46.98337,49
9.941124,0
42.676,45
60.40617,76
37.47508,43
43.727486,40
58.991318,61
53.179462,71
7.6789346,0
48.51111,60
20.117315,2
25.488173,24
15.330799,0
12.305102,0
38.830147,40
53.19715,70
5.366249,0
9.566506,0
40.04419,42
4.805995,0
47.579678,52
27.310446,31
57.4504,67
36.467957,38
42.5948,39
61.572666,73
60.619022,72
38.15549,44
16.120184,0
55.932556,65
39.80777,45
7.642473,1
6.7282963,0
53.278996,60
35.279293,35
62.420975,64
50.410995,61
53.334576,63
35.97883,43
17.758898,0
55.514904,67
11.495658,0
31.872927,29
2.7376542,0
8.97383,0
9.138165,0
18.17097,14
45.2932,54
71.50616,79
2.478824,0
53.998417,66
57.554646,66
15.268473,0
33.758747,41
67.559296,66
47.44297,53
6.237952,0
47.029327,50
9.12918,0
11.495583,0
1.9876492,0
39.293407,48
53.723232,59
13.941644,12
10.003873,0
9.265105,0
23.366734,31
29.237648,29
30.651049,26
63.401215,68
24.742062,22
55.073425,58
9.912392,0
62.168503,72
40.47802,41
31.223734,29
54.167027,55
59.454906,77
30.091253,34
43.96899,42
16.820726,0
28.90713,32
28.624802,18
7.2439203,0
53.173103,56
54.77493,61
11.059714,0
36.139126,40
4.0272465,0
41.48916,43
49.485382,52
35.72766,35
23.791351,24
60.633266,70
49.481457,53
31.163588,7
43.09227,44
9.052836,0
12.6308565,0
51.924442,61
56.11069,63
48.21199,58
63.820034,65
50.519497,53
8.306343,0
5.440622,0
53.747944,71
35.220715,24
63.421818,75
18.527424,14
65.09162,71
41.89827,55
17.334194,13
55.94507,60
7.5352306,0
53.195736,66
16.716852,0
20.987726,8
15.049649,0
44.072376,50
39.921135,41
47.150066,47
24.501022,9
57.613636,63
47.716816,53
19.75777,7
40.153572,36
48.95308,63
61.571564,69
44.620483,47
25.931095,27
59.778336,68
8.506165,0
8.31011,0
40.04881,41
31.414778,32
14.104758,13
69.44777,80
8.482045,0
6.289481,0
39.89708,73
34.53182,29
28.532436,25
44.00786,47
16.027632,0
3.8229625,0
7.3981314,0
45.72692,63
49.22126,57
63.44894,74
61.89321,71
51.683784,58
39.89708,11
31.805914,29
28.660667,24
47.816017,55
64.78718,75
52.241035,65
59.59638,64
37.929703,41
23.967884,14
52.73957,58
41.969494,54
7.6864514,0
43.58949,48
9.525479,0
6.2230425,0
62.69594,67
24.783934,4
45.191925,54
22.920546,15
13.207479,0
6.5826554,0
45.89964,49
45.64596,55
54.097828,62
9.0109,0
44.33473,47
6.823888,0
52.279808,69
40.354614,48
7.8416967,0
41.342525,40
19.490952,14
44.809334,54
11.021535,0
11.347385,0
48.75246,54
59.132504,63
7.014885,3
52.768322,61
44.2044,47
6.088766,0
12.975649,0
25.159323,18
18.48671,0
76.08841,83
63.828556,72
54.925713,58
10.178594,0
52.87572,57
60.65883,63
2.607489,0
8.163306,4
42.5839,49
10.549963,0
30.505917,36
38.309956,38
52.537,62
27.982334,24
5.715659,0
40.172478,57
15.568718,0
72.57769,77
12.740071,0
20.893475,16
7.2274594,0
4.3779707,0
71.32229,75
52.87834,59
61.41916,68
29.312567,24
38.181843,43
4.246373,0
13.579978,0
42.635788,46
36.831768,31
16.113178,0
55.514072,56
6.0221047,0
12.966777,5
58.27798,61
8.95224,0
35.976307,40
38.36094,41
49.528408,54
7.6182876,0
69.33826,69
44.93132,53
50.0928,54
5.264048,0
40.65058,42
33.021786,43
30.704292,34
10.109106,0
13.446665,0
69.30388,88
16.128614,11
36.968094,36
5.0137076,0
59.79448,75
50.73018,67
69.590935,79
4.9689193,0
57.370434,70
9.318642,0
6.8253574,2
8.169682,0
37.316437,38
3.734312,0
49.14149,53
43.116455,52
52.29962,62
40.335617,46
56.181217,61
26.801102,28
26.558628,24
58.898434,69
16.450813,0
3.8548439,0
10.375548,0
13.455894,7
49.092594,57
63.01778,66
55.953915,65
12.259687,12
5.002318,0
11.533418,10
32.290154,38
51.26044,66
47.722073,52
5.69363,0
15.178538,0
61.19451,65
38.46141,52
48.611504,63
70.6862,83
14.583008,0
62.793667,69
31.923954,30
30.022875,36
34.27169,34
7.496403,0
54.619095,57
3.237025,0
6.931221,0
16.935173,0
12.886748,0
41.643074,45
6.4942207,6
55.43685,77
20.27771,6
22.804672,21
6.3529863,0
42.587967,51
51.300198,58
32.06816,31
58.203876,75
44.813087,46
41.69836,51
45.85598,58
50.73277,63
35.607784,36
8.379661,0
17.733324,2
34.300335,33
14.316481,0
33.598118,30
43.012695,47
57.327168,60
10.81091,0
10.828634,2
23.326063,12
6.743941,0
10.796413,0
8.991999,2
9.50606,0
5.939448,0
66.043144,90
50.15895,57
63.022686,75
14.954492,0
76.21253,77
23.345142,14
59.342033,74
10.727762,0
51.233322,63
23.924515,23
10.190075,0
46.55822,52
39.457653,48
4.3064885,0
50.31431,62
44.200764,44
38.931828,37
40.83183,45
49.36517,51
6.1702437,0
10.609363,0
16.20403,15
37.27104,38
47.091404,49
35.721207,47
10.017969,0
37.630035,42
38.970253,40
48.719955,63
73.210785,81
11.018537,0
52.395493,57
13.039189,0
16.326223,0
35.38453,32
35.57825,35
74.2035,85
7.029479,0
16.488083,0
61.889862,72
31.945515,37
7.450993,0
57.7197,63
59.643803,77
41.15168,48
23.483788,12
5.3701215,0
53.28099,62
12.403247,0
46.796818,57
56.46695,68
6.50211,0
13.485894,4
50.150623,60
13.283298,0
57.153645,69
11.862874,0
12.089356,0
12.510182,3
33.894337,44
36.878845,37
16.307888,14
8.4992285,0
17.424515,1
57.186245,73
7.193427,0
4.637169,1
50.578266,55
62.908928,73
68.01178,77
58.037003,60
9.074491,0
44.86243,51
44.623974,42
38.511086,39
36.74353,39
10.981351,0
9.573999,0
47.17207,55
29.502497,31
12.885021,0
36.611473,37
5.273339,0
22.746616,13
17.168379,0
60.5408,71
41.19073,43
11.749389,0
22.402256,27
40.426018,45
50.67834,54
57.23108,64
5.545445,0
20.81597,0
15.629702,0
31.469467,24
10.354937,0
9.341692,7
40.88596,45
9.853083,0
51.76243,66
4.448002,0
55.677383,60
25.187973,21
23.775604,24
16.355604,10
51.544846,61
70.0389,73
48.780384,56
24.591328,22
55.977757,77
18.028437,0
3.7661393,2
53.768703,76
78.06053,86
9.07792,0
60.82227,60
50.457203,58
29.851686,29
47.79801,53
36.201866,38
11.755605,0
7.236112,0
13.094676,0
8.016684,0
58.71589,61
37.52058,41
12.302227,1
33.252277,32
55.319954,67
36.817055,41
51.78181,59
35.05132,35
6.819674,2
0.7220698,0
32.870224,35
46.345524,43
31.972366,32
5.7620745,0
10.548975,0
39.453865,44
22.677338,1
14.305387,11
50.25233,56
47.165737,52
47.66863,56
60.27107,75
48.763607,60
9.888308,5
11.039538,3
8.163984,0
14.62371,0
69.44245,79
35.115654,33
60.487843,79
9.436275,1
10.284819,0
27.36937,20
51.963104,69
13.86484,0
46.972195,53
48.841183,69
38.76537,42
45.515533,51
40.46945,46
22.056623,19
6.9963193,0
12.584906,0
44.147247,47
24.931723,14
23.02704,0
50.805466,65
5.246638,0
37.53358,40
1.7235576,0
49.039696,48
44.445755,49
61.99338,76
60.899918,67
13.334061,2
59.502754,65
59.659443,65
37.69425,35
65.48725,78
48.077736,55
58.923065,62
54.872604,69
61.655632,66
61.987186,70
17.815207,16
29.796139,51
53.783085,57
37.335445,41
65.1276,74
3.1431882,0
12.768927,0
15.390394,13
42.927242,45
58.429455,61
48.14798,58
6.869554,0
