predicted,actual
52.948063462788866,0
33.26180530036632,19
24.675491476342934,37
39.87733722996275,64
40.78176506245685,25
41.54531205355054,40
45.25765002355465,0
38.24101188651285,55
31.24941277789825,44
36.1739518928058,64
38.889935435702476,76
28.697820844398475,1
34.66594895719854,39
50.82614988213189,0
38.24807652520754,2
37.57208469263979,0
18.796910712479782,0
46.39357099404984,52
33.012014705911405,38
48.97055807645512,59
29.850106822456294,26
25.977541320783217,35
32.757015979877046,1
33.422294014592936,53
38.52825579006601,64
49.90280078207149,16
43.50599565147665,55
42.2913338418374,58
40.948593238677546,60
26.09999009160707,26
28.94939487200397,32
44.12042573490539,67
41.36167812780284,9
37.910747316396666,44
23.86592377798773,60
35.68149591210327,28
35.91795305600642,49
19.240871762635795,0
44.96511044554184,60
28.982313379286534,2
53.69497994466981,37
44.64125399731772,69
18.39119067655599,19
29.121640499175317,24
31.309937703286565,29
28.454090860738958,42
29.94137905814142,0
19.172260862505425,32
29.242755871505153,0
22.04871681980783,0
40.68214749774689,3
16.634948323778058,2
19.391015329889676,0
34.56726305162907,0
40.53914382592655,0
45.504123922935776,11
40.90910666224711,26
41.74346600410476,60
54.581400770635575,39
50.227293330879405,70
23.432450137037954,30
40.10387264649482,53
44.482182118373274,0
40.42305049465357,58
42.147135991693496,0
36.43286174076363,0
49.032319365938065,0
30.743574202952775,23
26.68310619585665,38
55.33887176474401,0
47.5586004612214,63
46.02212957144474,63
39.25605415459198,0
33.18462040780067,48
33.47274981933144,0
51.44557166954017,59
19.67452310896974,0
36.76885625541178,0
53.01484103330223,51
56.03384428840363,0
53.13662332842465,68
34.19708215192061,56
36.16030323364789,69
51.49468625298148,44
37.64761148013207,66
37.268641142070194,57
27.04402255675882,42
42.82718883231743,41
38.84970923890944,10
39.079013580639916,0
43.096477590279044,70
29.011743368455075,43
52.44127221217653,13
38.17501423596976,63
38.08140757753345,55
49.18193270317302,24
46.96960502683027,55
58.087878126979305,74
36.397402683884636,0
37.92645911450542,0
17.72322149594494,56
38.2749291901344,14
37.19149651904855,37
25.0199708947908,0
18.612852429765372,0
43.768757500855436,47
39.29371556138607,39
39.877422538048926,71
37.98564642317072,40
36.69405976583115,15
35.92602468087873,38
37.453807798407446,54
39.22901738202013,42
45.261229966578924,38
41.21943371515993,60
28.90043622037363,0
28.45874590712022,0
27.09968404326287,15
28.075776567335943,0
26.1813661216514,59
40.26645760724578,44
43.01993282515926,0
40.24505938496004,33
20.38236581769555,0
37.89983775769778,38
51.74501085683614,46
31.16979584485484,0
43.97851842048752,17
32.61127020272941,65
40.937284677562296,70
35.3692672898734,58
37.52091132772229,0
41.62882282489189,51
37.73209241750548,3
36.89990845663049,37
40.35886038941528,76
39.0226063942159,12
53.48319956396428,46
44.636429182167646,0
43.64741052708166,64
26.711224326355612,51
38.0420146153382,12
57.72637632308681,80
38.143663215716266,0
36.855049463018354,72
30.10798424674596,51
26.558809839884653,66
22.236852973900724,0
36.60250427133714,51
44.24124713142284,37
38.21712261946131,56
43.03589928436815,52
34.94076953904832,75
26.328073997040132,0
48.17661777271234,65
24.918910408237245,0
30.316503960621084,31
49.30006712569727,38
29.61894289615693,35
33.84263514367934,65
25.053939331980168,49
40.464413911248045,63
36.555682361345426,0
38.8359758644761,35
18.551495399656414,0
38.74651085033384,58
33.8739489684259,53
31.088408133240236,0
38.14647038813646,0
19.725579563849713,50
36.21194132839009,74
35.70996589425358,0
23.24223512121705,35
25.51840323949542,69
32.469947971017135,71
42.509671077771856,54
44.949346378854806,31
36.008927560710724,77
38.252093245216926,0
34.96719826312059,32
43.392537827926446,51
30.164705511979278,33
34.46099036942804,38
43.12067467014963,52
53.99940316568233,0
46.15725662130347,59
32.878575160276895,33
37.97262571677308,57
38.907548388485644,71
51.83212511195535,67
38.480262662877884,70
49.8508172923801,37
29.932447477879283,49
48.9382094363443,8
41.90031446863437,33
37.50836504630292,64
47.02706342756354,60
28.731047644740926,13
37.85360747535077,6
55.08064678768974,20
42.73277591883735,75
22.109174294825145,1
24.37762882944628,61
44.50356230746856,4
29.52233118464977,0
50.00116889911435,36
46.253573347820044,31
41.58357069548262,46
47.541615518087085,64
32.23948808685079,48
21.78910164360731,69
36.26024006988429,14
45.853223673067,54
24.33689999429847,59
51.85126543019318,74
18.790090959523543,54
38.6871214511828,44
37.94861718939532,43
46.277520224968626,0
40.87297250336921,0
31.9629098056299,1
48.44743979818071,71
27.52235660437659,0
38.17330521878893,45
36.82470458878079,38
48.100991157367716,33
28.757655564469392,34
20.125525411199284,34
27.143353828951987,0
41.19414101264849,46
47.357463637261034,9
29.903258043316395,0
36.66628262417059,34
45.555708694687816,47
32.32831691926639,62
47.5230119768467,3
36.515647640497384,46
16.990257004522864,73
22.960573184761955,0
39.52843571331889,0
29.355511620313347,70
42.66961439501266,34
32.49341209500257,71
34.09994347174169,34
40.984295108597664,67
37.38797537026453,45
41.553456522415125,30
28.104633461693158,0
33.38747133587531,0
38.75601380483425,72
44.52068724127808,48
18.39725553518164,57
30.752510862042115,0
30.014155138558294,0
48.18731565910394,59
45.00286012961382,69
28.09513463459078,68
20.466613170714005,23
38.23494073670851,45
35.857251659470855,31
42.614881832147745,44
33.09478244539808,43
35.72224350420733,52
44.42940407965446,2
40.75884686139911,0
39.24355716734459,22
36.47214328206676,0
41.78851359984235,0
25.201666657923333,15
49.97094000335822,0
42.771184875728714,11
37.223643395583,0
29.598260365484833,0
38.97818355224841,4
33.96387940845938,61
25.238225122768323,12
29.63319799570852,37
28.225323376092973,55
41.1754653114105,56
48.782796106563815,49
35.15143427640166,74
49.26210320827674,61
26.262449311133942,45
38.22787908919083,0
38.37489271163121,0
27.483108260659673,0
37.87094436116373,52
40.21058849969499,0
29.439775545149423,52
29.013451625084926,40
51.66698407637338,48
49.48125053647776,0
35.03463690348019,4
48.88822275416414,51
31.975158771642953,0
47.45995490735617,61
27.072613771025857,56
51.23885886036179,47
44.64867963591904,0
47.200400936167476,68
54.357269665111275,46
49.72805509005654,73
24.199190401697336,54
50.835536996369754,55
26.882346990641594,49
55.64791882810274,0
56.06738806405941,57
52.241185329344965,55
29.87139870059532,0
44.77067222565957,62
26.759725046317186,35
39.574790071010604,14
45.0276364625399,0
38.178656260835844,62
42.458653766867585,56
41.2874336877773,2
37.66394814972055,0
48.547398803286775,41
55.08173845670797,81
48.08389007007469,44
33.55299061863552,41
52.64307900282542,38
38.476230079732474,34
49.08991077546043,62
47.02721151769652,81
46.503332764507675,7
40.9966644717556,63
37.08791824844191,63
28.9103000760056,0
36.9872831782766,45
42.09848493156375,0
48.98746250647695,0
41.303419720049604,58
38.57737515774638,0
52.47458002012196,0
38.82693438657237,0
18.3152520444802,0
26.98479406277357,0
31.307895438723698,42
27.983631442775646,41
38.565035064567866,0
40.8593284400125,71
51.94830258692072,75
46.347191157348306,41
30.375203288600574,23
35.384702158728956,0
22.243797599652908,0
30.884916233593884,62
42.045782440340574,45
40.136832770973875,0
51.03843227149288,78
46.9866402085253,65
34.91452825031764,42
44.40948558132483,79
24.36177468902443,0
32.758119290602515,28
40.771267050826694,26
50.868103138909824,34
48.419726177699104,77
35.915942167856436,42
48.90026874988405,49
32.067738302200205,36
31.112518925062144,0
53.239036263296676,86
18.827053127976654,0
38.78239916099607,75
38.291030044905554,0
30.498243563242355,57
55.10993242607909,39
32.44822215059499,51
28.044931435161295,0
36.66546609128591,0
28.941595325576134,15
32.993000282702695,0
44.100265534621215,44
39.26484155092868,30
29.214051534758216,10
41.100130399360935,40
19.372578014458952,0
38.20480114938093,57
42.93734037321937,49
28.415253569880782,3
27.22873699256666,44
49.460181200317095,53
42.594783494721916,38
21.060062085189365,40
40.554823456429325,41
21.727455991314834,0
44.50226462185924,56
32.74337216390313,47
32.85514581029464,33
41.356027134461996,0
38.19000425876732,15
51.487921846676684,2
18.59060904964554,18
21.987731698727423,62
27.869606768607884,0
27.626065153608238,27
38.716314786372536,37
26.48683589696919,27
53.6358002376284,0
32.98724544185079,43
41.57248831910779,66
39.62085683055372,35
31.278092479758122,0
40.648964580640275,37
42.09083645098815,0
46.29912948596571,74
37.42038577126857,37
43.75725764410333,51
41.820327499288396,0
26.025867481389902,0
30.978031650731353,0
40.132755620059925,78
36.52704089937115,4
44.148517330317716,71
17.3714020522072,50
43.61171726337293,73
29.934684939588102,6
42.32979416944461,32
41.35855526344199,86
48.36945887190791,67
18.963049744696715,0
44.84934835430576,0
45.682626319467275,24
42.07778584870376,46
39.22215339820708,59
46.338384477691655,15
39.753981167269515,60
40.14570882148166,52
42.0944742277903,0
43.98520030066584,0
46.35521063347278,42
45.18267705650913,76
45.98413471099746,37
47.624501476089364,48
47.56719090445214,76
24.826443977525344,41
25.9852704018019,0
46.34551607431618,60
39.83486415914384,61
34.13601528909616,0
44.455498187777614,51
29.9383857941815,56
39.77168527255884,3
40.6572884267636,31
36.55141399310148,55
26.21060213556293,0
34.83494759168466,0
36.21848775383887,0
33.13860249903631,0
44.1425996897006,60
46.512947125345136,54
28.22384820218521,0
36.17210969868094,47
37.32101117348617,9
40.566133437341406,25
40.687114785740796,40
51.01377955919856,0
27.671445196880377,0
36.45253405279793,2
41.89459219623216,62
47.52863550059637,62
19.093570550782506,0
47.08115134311411,76
37.981739686016056,0
33.886128629895516,24
36.9057725433848,0
45.01138375285088,63
34.82989346003451,38
47.56718697428151,69
41.25951368103905,0
30.304181397890197,47
34.59011978215043,50
44.775048108033836,0
34.29022380710262,38
37.56955561405719,38
37.27129785911125,22
38.16087779516026,50
25.81596217180771,26
40.9025473664063,0
47.537155907878656,0
36.05904652352239,69
49.57728159891808,67
42.85363210334905,52
48.86657804495259,81
43.78880651755048,41
40.51782479755773,0
22.634345841014593,44
53.003403448282796,60
37.57004208753201,0
39.94054537305923,37
37.98290749445551,35
31.301431522109127,28
40.20957099657105,74
57.21605012509161,69
24.477813492404234,0
44.15860871355953,0
55.68821398741839,69
17.27502393466412,51
31.55363222954207,27
25.16297790943466,61
54.584191610393056,78
26.505609630376505,0
44.1359926469163,61
31.177513714109587,0
50.3159375768823,56
45.95060818437309,12
37.43959552378665,0
49.713971752581855,73
46.50820530189674,77
49.02988471678171,57
34.23236007181424,0
41.40259877884717,75
47.4232393603811,16
17.753808942039772,0
37.763757012165094,0
47.39180473967514,54
36.91224155884136,76
34.55559302101081,0
37.88109167743319,0
21.16689778484839,31
25.4059745502623,0
31.398024284244325,0
46.785290530064984,64
28.552853091396805,61
33.24445042069126,52
28.677303905600176,0
47.285482556005114,69
44.82145588333648,54
41.22272886842877,53
27.66940845520884,0
33.83772348793193,2
19.331959800533042,0
29.725634416145894,43
45.40894506168118,0
45.94045102724926,0
35.854012770425506,0
32.99336793850632,64
39.82677204827739,73
30.54149754402461,48
39.659956273727815,26
44.826276206273384,55
37.05396334704761,31
18.351712908782517,0
25.659797222975477,15
19.904511112414948,0
22.86996925639235,0
28.17662745613559,46
35.20092201098044,0
27.65569028985387,58
20.666536284232276,27
39.7045505392411,34
36.844195579753546,51
35.8641449784846,66
19.982142965496344,0
29.150559662460218,0
36.27962688340212,48
41.85722182562167,33
52.514477096372715,45
33.546851265347435,8
27.63124607248326,39
27.360702331386847,49
25.08139062194069,0
29.755020803750863,49
45.23072869024486,50
50.59754902435841,0
41.29576681285454,9
38.544149168049366,68
29.037787395437377,14
42.478572205183816,46
21.018052945018482,1
51.2366052897822,75
19.116042964509827,0
43.08614445924065,0
43.79122008809112,18
37.44529403196389,4
37.36489809299339,9
40.016503957834516,0
40.86486364567946,63
57.86061825813887,90
56.46853932249397,69
40.0134245202309,18
40.87785359126908,7
56.10021630888779,56
44.90896402274574,29
37.67398432391691,49
28.68048433238893,0
18.16715026403674,40
27.212073601565226,17
34.43693297606472,52
49.24100834581478,74
42.54162077791801,0
20.021003159987345,0
45.386067516979054,10
26.800290448948903,0
45.27555460986204,68
52.137127635752805,0
25.82521371063828,36
37.108428718440706,52
34.8929073672833,16
37.642896848742765,0
39.449901611216056,51
37.04534483577459,54
32.958060280922126,63
37.24984755961866,0
48.937329771237756,70
51.86009278537671,71
43.78032203026168,52
30.927062891482763,0
32.72306423053975,44
35.652821050656044,31
30.183244648128678,4
49.399588539617966,7
30.0807242448519,1
43.64051498336117,53
39.336974030640526,56
29.324838370944455,28
44.3204956965875,52
48.82488694849497,66
33.53294488153719,52
57.55724167329627,0
32.390791661002794,0
42.61134273153375,64
36.55634547923216,0
34.34248264076257,45
37.91224171727529,36
35.62123558839424,29
38.16315335573139,28
42.06047582830656,45
53.608042585311594,58
31.04785306893525,31
39.570483186387136,60
39.55601861463859,66
47.786788329621,0
25.82874373563017,0
45.0897282588103,46
44.81045527767994,0
16.70726502623189,0
24.930436672390023,43
48.391326651153264,53
28.83494311705058,39
37.73721001492338,61
33.265604530885355,58
38.2853521712863,30
52.33413727383726,0
35.43186752535794,35
57.322582431877684,48
46.72878315953136,74
38.52235888569585,69
42.139287884730315,0
32.8520421078031,1
33.974799775652414,56
53.95723985489013,84
17.967603966809182,48
29.333863828876378,47
53.391194454045205,69
46.3669980874747,59
39.694186025068845,0
50.12134860319851,50
39.05580293997483,0
46.5095568020729,57
39.577633597766614,23
47.89971964813875,48
38.44087228008797,45
51.188498600033775,69
38.119394682999754,44
44.85653326194658,70
40.253913435618266,43
21.773148064053046,0
33.52878236467571,46
52.08225035652622,61
45.35147482391143,49
31.919307503180274,45
21.427520389844442,0
43.025024381178596,57
33.983651173663525,12
41.810612531290275,53
40.708652347371824,59
30.067140287095725,39
31.51669135268931,0
39.28774363373121,9
23.815468000892103,57
34.455264589647946,74
34.64115480733815,50
44.963373541184815,0
50.35993667331725,0
35.90498498621744,0
51.66471133065109,71
30.270543849268236,54
40.99568570088053,71
49.0101254177218,64
35.84979422258915,0
55.05178102848944,51
34.0616770533706,0
55.01340121786301,64
24.1000522751033,31
34.244561053426004,23
32.79685836648647,8
53.43859221251565,0
43.28265948918029,61
31.198335469207763,3
48.64594450736317,63
37.83417965505195,0
44.05657162686739,0
42.38143182548214,38
37.283844039985745,77
21.119600934130023,0
18.492141315035564,71
17.0264241309254,14
34.43875646984777,25
29.124189244681368,20
36.08046754165356,72
41.714399266959454,0
38.69511492249923,77
34.21227523010896,3
20.755092758975906,0
47.457849999200356,81
38.78875608028914,61
38.19251479348113,67
42.9469945454403,54
36.89719654385716,71
39.895079423486536,0
38.29574933340792,33
37.74731603056004,3
39.335496762581826,75
37.27835004396052,52
28.528736519902594,0
42.14934237855291,0
58.07494242023532,14
40.80689636719851,0
48.7509976626394,59
48.91522750406097,54
38.914331063638365,72
49.851759224539435,65
18.952771911630578,0
42.50083308721168,0
54.1368792356292,55
56.68590859424465,70
37.246595734766444,23
42.55612273527583,2
33.58780833559955,0
38.68862770222729,0
39.990945895350166,69
31.97094378808596,21
41.746863314088074,0
39.15386405768698,0
47.95082454747652,70
37.941851936295244,35
43.786777154972675,68
41.131527463186885,44
47.09102804811984,69
21.509156142794605,49
40.49633110823256,41
19.12350981988629,0
32.57145380198756,74
44.56016189721038,50
31.347567197550944,69
28.4494088256907,0
26.062068689007653,55
34.019113710604884,32
39.51884007850488,0
39.18955361257202,69
29.61167603167214,0
49.162969455390574,69
18.849780832604832,2
50.523988423324035,70
34.3405593602047,49
40.23774729400481,11
41.20443190296498,0
19.786436568215443,67
38.23148625489772,21
41.252872774600036,57
39.065776529931455,26
43.327002717489016,59
44.896960636770615,22
38.05085245158492,0
29.1421949016747,0
55.27359440051788,76
27.86954422576613,0
26.027720608178562,0
23.75865536431622,61
32.75130312651052,0
32.311592584959975,0
44.408588251411146,0
23.433953115512864,0
55.68857167198925,79
30.936836564690697,0
18.976395984993655,0
20.98816090478058,4
50.816549955960404,71
57.93478636375018,44
35.982918414077,48
28.57819663949737,48
32.55869112422733,40
37.235183903236624,51
17.215110368108334,0
34.307546247259346,0
23.710520727950275,64
32.762137882629034,34
31.683827860363085,45
45.17334031212556,74
31.28092065629526,41
44.29837385424555,33
38.05833123674053,68
30.677521101934413,0
17.60350032140075,68
34.9698394820041,0
19.513076141596,63
26.695168561874556,53
29.989478916447027,34
51.78557551245363,24
29.6077284187912,0
23.366542162802588,7
39.68224111396465,44
29.605507181034238,34
40.032704871262965,65
44.67327845264926,50
56.14293571171964,60
54.185737554021905,74
44.86336152936908,69
47.93610574748933,23
40.49232270533077,73
36.59835761028077,50
40.15542383137285,1
41.40889716928796,54
40.20194111763865,35
35.580074765884625,54
40.272457676945656,47
26.8540931387714,0
46.28835626428729,72
49.38732681569462,0
35.286970306164136,0
44.18335445270498,50
40.79766619649957,53
18.375294316870598,0
16.677371437350818,4
54.07312955356292,66
40.12972254814323,84
36.33921187250405,0
29.92002380989574,0
46.545081213329865,32
35.8762856537165,13
50.24274615867688,58
29.50381060788331,30
45.72070162300089,68
36.582141430604636,64
30.366124544260067,60
42.9712613336294,0
33.74540911151229,47
33.09400259810814,5
44.44086278683591,0
25.61408856338715,0
26.5682267995826,0
36.58770630801264,0
44.56696628583516,65
28.348975949106343,23
36.74395296175057,35
39.8717063852679,3
48.1100154563953,67
32.464540164931755,0
42.63633574726815,54
30.657740914537243,26
44.60221571284671,0
19.41699385123894,78
31.283132818434858,0
56.08845537292598,77
36.05379646206875,17
55.16480435305243,49
17.18007326944739,0
41.799395592096324,0
29.56596580496853,62
41.33432185844845,51
48.244490205365864,76
31.638418764503292,30
36.139704358829064,53
35.27908327158094,54
20.242076896075854,0
40.78441948886798,52
41.85325206399765,46
40.71397403443643,0
50.89087661151085,0
44.60762157690168,67
33.14218996628137,15
18.540194743949137,50
42.592918497880525,57
16.459439223688594,20
32.70655922579644,65
40.500435687496754,60
29.269511633307005,20
28.251412554488034,0
32.78201881410111,61
43.16030985568877,0
27.139013553698803,0
35.60635772523939,0
18.993292837089538,0
42.21585470876636,76
34.27150819411517,19
51.03988202967187,66
32.90320420131059,49
19.175284296933793,2
53.504856763404646,0
49.43662042390349,0
30.028717766189633,37
27.95654255705736,0
31.27912009490803,53
32.34992841712213,48
19.48106687186308,40
50.40314693634511,0
31.19234357759753,48
38.91253873052737,0
37.33695545977161,47
16.519335341854585,3
22.855536125865278,1
40.26772178955383,39
55.544425842479896,67
29.97875247857472,51
30.96225826586161,1
28.350667171146718,0
41.847719861946544,0
37.03249716832227,54
24.055376128370767,0
49.86419980442419,67
30.70674649853139,35
34.7365414739309,36
41.24802677843412,17
42.53602461480509,0
38.309675255850145,0
42.632579744421555,43
29.19650932901027,35
48.69181157482573,53
44.434425334916924,0
41.044181834584585,83
41.59379687477322,36
48.21780943918043,77
38.593362468161416,0
42.32036220893206,67
34.64736618960872,46
42.80883188828397,41
30.925281863990023,0
30.395940934962,63
40.61124552859408,45
48.53779463902772,53
28.672142793745113,6
27.276564302884513,6
24.558324759490876,0
19.4271686196466,0
27.3574953821183,26
42.06657841456835,5
38.98616250816181,4
31.385722843813856,1
43.75292290233413,58
48.19904462987685,0
41.13697655980467,77
47.23070892148336,75
48.22362833028991,68
38.24985723906522,59
53.25504948684308,66
27.645804379521564,41
36.13399560839461,0
16.43860095712245,2
44.73610969116018,58
45.531518242638306,61
29.556898763947043,55
24.04386364802554,2
37.21414272888741,6
20.228117560357877,0
46.449817403024085,38
46.750242280475945,50
36.107707954834375,4
39.27143382528627,52
35.596510140383046,12
26.062398903108026,8
29.956119137599064,0
25.685783767778275,48
27.05562641075637,58
30.64740301232604,19
24.933441890510416,0
39.29513952478466,58
42.07639157713489,50
21.299408520954955,0
44.640164349600866,66
32.03453702324804,42
37.09419481557056,83
46.61649803263164,87
40.42677961470576,57
38.72409363905851,0
17.48835913851706,67
46.75097434551254,0
49.40083996742133,85
49.768831239182205,0
43.96357708097922,11
32.16011112715335,0
45.181685586830376,49
31.201034982049116,45
36.13368972242662,32
45.36041241903016,84
31.29917497414468,50
43.93125924598483,69
34.556748246589635,0
32.242474716342514,26
44.31861596976919,61
39.68998688177854,0
39.930416901136255,3
29.52519848076705,28
27.57396169470632,0
40.15169478045516,70
32.08881846796579,0
47.544143228229466,54
36.71723007687078,71
41.02168799024821,63
28.18503701173576,0
35.45676811605818,20
17.605026885729654,39
40.75982884907724,47
24.668796340660247,0
40.573357150025046,63
37.7104203897236,45
26.02408700385503,9
27.243648142512853,0
26.401368342006315,29
41.89766239033881,0
28.519832122416343,0
38.179886344006604,66
29.350148871196417,56
30.22128412898623,53
